0.000000000000000000e+00,1.050318596742482846e+00
5.000000000000000000e-01,9.602208983525466479e-01
1.000000000000000000e+00,8.907245571274454710e-01
1.500000000000000000e+00,8.765717213013842768e-01
2.000000000000000000e+00,9.187046162857368525e-01
2.500000000000000000e+00,9.812466548989833282e-01
3.000000000000000000e+00,1.021101662259014553e+00
3.500000000000000000e+00,1.022886676190982946e+00
4.000000000000000000e+00,1.000991297612181752e+00
4.500000000000000000e+00,9.699426084492830391e-01
5.000000000000000000e+00,9.257881970357936252e-01
5.500000000000000000e+00,8.637643423891067096e-01
6.000000000000000000e+00,8.052746844154665684e-01
6.500000000000000000e+00,7.942332467445178956e-01
7.000000000000000000e+00,8.598369358222984760e-01
7.500000000000000000e+00,9.806452481657590425e-01
8.000000000000000000e+00,1.092379966626856991e+00
8.500000000000000000e+00,1.143959441808629185e+00
9.000000000000000000e+00,1.143682587407705231e+00
9.500000000000000000e+00,1.139150971921971900e+00
1.000000000000000000e+01,1.159112680688039410e+00
1.050000000000000000e+01,1.188534010528961460e+00
1.100000000000000000e+01,1.191690208907971948e+00
1.150000000000000000e+01,1.145440019802262066e+00
1.200000000000000000e+01,1.055795055981969988e+00
1.250000000000000000e+01,9.522639573939845059e-01
1.300000000000000000e+01,8.666054644017791020e-01
1.350000000000000000e+01,8.160264185066825604e-01
1.400000000000000000e+01,8.022661532015843422e-01
1.450000000000000000e+01,8.170319182037277805e-01
1.500000000000000000e+01,8.456472265341717920e-01
1.550000000000000000e+01,8.725098580678222193e-01
1.600000000000000000e+01,8.906047356085248223e-01
1.650000000000000000e+01,9.062317654582117132e-01
1.700000000000000000e+01,9.274990816534816052e-01
1.750000000000000000e+01,9.453968115905110325e-01
1.800000000000000000e+01,9.351992030739656458e-01
1.850000000000000000e+01,8.846102200382337521e-01
1.900000000000000000e+01,8.153250603838414490e-01
1.950000000000000000e+01,7.674279245233909252e-01
2.000000000000000000e+01,7.638258095969796546e-01
2.050000000000000000e+01,7.969646650725812353e-01
2.100000000000000000e+01,8.448817729716635583e-01
2.150000000000000000e+01,8.869472773597278925e-01
2.200000000000000000e+01,9.076178816860338561e-01
2.250000000000000000e+01,9.023954051733245052e-01
2.300000000000000000e+01,8.841822956844879178e-01
2.350000000000000000e+01,8.736970282778735442e-01
2.400000000000000000e+01,8.818567109192868569e-01
2.450000000000000000e+01,9.087370715959908196e-01
2.500000000000000000e+01,9.562218793623564750e-01
2.550000000000000000e+01,1.026290375689093537e+00
2.600000000000000000e+01,1.103131672978894251e+00
2.650000000000000000e+01,1.153447706135876771e+00
2.700000000000000000e+01,1.155428166593753136e+00
2.750000000000000000e+01,1.117480875657403283e+00
2.800000000000000000e+01,1.062004493083865464e+00
2.850000000000000000e+01,1.001670516778682352e+00
2.900000000000000000e+01,9.385880324461334245e-01
2.950000000000000000e+01,8.805952558172230882e-01
3.000000000000000000e+01,8.502000522503373459e-01
3.050000000000000000e+01,8.713099377115101074e-01
3.100000000000000000e+01,9.445366207234890954e-01
3.150000000000000000e+01,1.038983904884865472e+00
